County_of_Origin,Period,GenderDescription,AgeClassDescription,Avg_BusUsers_Daily_County_of_Transportation,County_of_Transportation,County_of_Origin_Purchasing_Power_Per_Capita,County_of_Transportation_Purchasing_Power_Per_Capita,percent_dif_OD_PPPC
maia,Sep-20 to Jan-21,Female,35-44,91.26154574,porto,110.7,157.8,0.42547425474254746
maia,Sep-20 to Jan-21,Female,45-54,792.7305945,porto,110.7,157.8,0.42547425474254746
maia,Sep-20 to Jan-21,Female,55-64,272.67139449999996,porto,110.7,157.8,0.42547425474254746
maia,Sep-20 to Jan-21,Female,65+,2030.0912620000001,porto,110.7,157.8,0.42547425474254746
maia,Sep-20 to Jan-21,Male,15-24,143.3638255,porto,110.7,157.8,0.42547425474254746
maia,Sep-20 to Jan-21,Male,25-34,987.9764689,porto,110.7,157.8,0.42547425474254746
maia,Sep-20 to Jan-21,Male,35-44,580.2672225,porto,110.7,157.8,0.42547425474254746
maia,Sep-20 to Jan-21,Male,45-54,60.75214882,porto,110.7,157.8,0.42547425474254746
maia,Sep-20 to Jan-21,Male,55-64,1412.9477869999998,porto,110.7,157.8,0.42547425474254746
maia,Sep-20 to Jan-21,Male,65+,5652.457822,porto,110.7,157.8,0.42547425474254746
matosinhos,Sep-19 to Feb-20,Female,25-34,576.0073654,porto,123.0,157.8,0.28292682926829277
matosinhos,Sep-19 to Feb-20,Female,35-44,70.35225428,porto,123.0,157.8,0.28292682926829277
matosinhos,Sep-19 to Feb-20,Female,45-54,756.5066,porto,123.0,157.8,0.28292682926829277
matosinhos,Sep-19 to Feb-20,Female,55-64,1437.527116,porto,123.0,157.8,0.28292682926829277
matosinhos,Sep-19 to Feb-20,Male,15-24,189.11859219999997,porto,123.0,157.8,0.28292682926829277
matosinhos,Sep-19 to Feb-20,Male,35-44,134.73089319999997,porto,123.0,157.8,0.28292682926829277
matosinhos,Sep-19 to Feb-20,Male,45-54,560.1153482999999,porto,123.0,157.8,0.28292682926829277
matosinhos,Sep-19 to Feb-20,Male,55-64,189.0469318,porto,123.0,157.8,0.28292682926829277
matosinhos,Sep-20 to Jan-21,Female,15-24,85.36762928,porto,123.0,157.8,0.28292682926829277
matosinhos,Sep-20 to Jan-21,Female,25-34,118.9441051,porto,123.0,157.8,0.28292682926829277
matosinhos,Sep-20 to Jan-21,Female,35-44,141.0896368,porto,123.0,157.8,0.28292682926829277
matosinhos,Sep-20 to Jan-21,Female,45-54,239.38986659999998,porto,123.0,157.8,0.28292682926829277
matosinhos,Sep-20 to Jan-21,Female,55-64,666.5804026000001,porto,123.0,157.8,0.28292682926829277
matosinhos,Sep-20 to Jan-21,Female,65+,378.0842721,porto,123.0,157.8,0.28292682926829277
matosinhos,Sep-20 to Jan-21,Male,15-24,69.12519105,porto,123.0,157.8,0.28292682926829277
matosinhos,Sep-20 to Jan-21,Male,25-34,25.74577936,porto,123.0,157.8,0.28292682926829277
matosinhos,Sep-20 to Jan-21,Male,35-44,99.0500384,porto,123.0,157.8,0.28292682926829277
matosinhos,Sep-20 to Jan-21,Male,45-54,450.78847010000004,porto,123.0,157.8,0.28292682926829277
matosinhos,Sep-20 to Jan-21,Male,55-64,460.38590899999997,porto,123.0,157.8,0.28292682926829277
matosinhos,Sep-20 to Jan-21,Male,65+,289.88373110000003,porto,123.0,157.8,0.28292682926829277
oliveira de azeméis,Sep-19 to Feb-20,Female,25-34,0.344483155,porto,83.1,157.8,0.8989169675090255
oliveira de azeméis,Sep-19 to Feb-20,Female,35-44,2.566280531,porto,83.1,157.8,0.8989169675090255
oliveira de azeméis,Sep-19 to Feb-20,Male,15-24,28.603501399999995,porto,83.1,157.8,0.8989169675090255
oliveira de azeméis,Sep-19 to Feb-20,Male,35-44,0.302707581,porto,83.1,157.8,0.8989169675090255
oliveira de azeméis,Sep-20 to Jan-21,Female,35-44,0.9816074490000001,porto,83.1,157.8,0.8989169675090255
oliveira de azeméis,Sep-20 to Jan-21,Male,15-24,5.152627884,porto,83.1,157.8,0.8989169675090255
oliveira de azeméis,Sep-20 to Jan-21,Male,25-34,1.005706416,porto,83.1,157.8,0.8989169675090255
oliveira de azeméis,Sep-20 to Jan-21,Male,35-44,0.7129846879999999,porto,83.1,157.8,0.8989169675090255
paredes,Sep-19 to Feb-20,Female,35-44,94.22508775,porto,79.8,157.8,0.9774436090225566
paredes,Sep-19 to Feb-20,Male,25-34,67.77378222,porto,79.8,157.8,0.9774436090225566
paredes,Sep-19 to Feb-20,Male,35-44,24.56319974,porto,79.8,157.8,0.9774436090225566
paredes,Sep-20 to Jan-21,Female,25-34,59.31403766,porto,79.8,157.8,0.9774436090225566
paredes,Sep-20 to Jan-21,Female,35-44,55.46852742,porto,79.8,157.8,0.9774436090225566
paredes,Sep-20 to Jan-21,Male,35-44,14.96715222,porto,79.8,157.8,0.9774436090225566
paredes,Sep-20 to Jan-21,Male,45-54,21.10956081,porto,79.8,157.8,0.9774436090225566
porto,Sep-19 to Feb-20,Female,15-24,303.99116139999995,porto,157.8,157.8,0.0
porto,Sep-19 to Feb-20,Female,25-34,877.8620585000001,porto,157.8,157.8,0.0
porto,Sep-19 to Feb-20,Female,35-44,792.1214307999999,porto,157.8,157.8,0.0
porto,Sep-19 to Feb-20,Female,45-54,3440.092822,porto,157.8,157.8,0.0
porto,Sep-19 to Feb-20,Female,55-64,6010.797059,porto,157.8,157.8,0.0
porto,Sep-19 to Feb-20,Female,65+,10466.32467,porto,157.8,157.8,0.0
porto,Sep-19 to Feb-20,Male,15-24,24.85136628,porto,157.8,157.8,0.0
porto,Sep-19 to Feb-20,Male,25-34,3465.480889,porto,157.8,157.8,0.0
porto,Sep-19 to Feb-20,Male,35-44,1266.9018130000002,porto,157.8,157.8,0.0
porto,Sep-19 to Feb-20,Male,45-54,3031.004329,porto,157.8,157.8,0.0
porto,Sep-19 to Feb-20,Male,55-64,797.8241319,porto,157.8,157.8,0.0
porto,Sep-19 to Feb-20,Male,65+,12007.90575,porto,157.8,157.8,0.0
porto,Sep-20 to Jan-21,Female,15-24,602.0616316,porto,157.8,157.8,0.0
porto,Sep-20 to Jan-21,Female,25-34,368.8830877,porto,157.8,157.8,0.0
porto,Sep-20 to Jan-21,Female,35-44,582.0357926,porto,157.8,157.8,0.0
porto,Sep-20 to Jan-21,Female,45-54,1065.577338,porto,157.8,157.8,0.0
porto,Sep-20 to Jan-21,Female,55-64,1988.441289,porto,157.8,157.8,0.0
porto,Sep-20 to Jan-21,Female,65+,6993.112231,porto,157.8,157.8,0.0
porto,Sep-20 to Jan-21,Male,25-34,809.1196695,porto,157.8,157.8,0.0
porto,Sep-20 to Jan-21,Male,35-44,762.0445804,porto,157.8,157.8,0.0
porto,Sep-20 to Jan-21,Male,45-54,1455.960531,porto,157.8,157.8,0.0
porto,Sep-20 to Jan-21,Male,55-64,251.58131540000002,porto,157.8,157.8,0.0
porto,Sep-20 to Jan-21,Male,65+,6168.973521,porto,157.8,157.8,0.0
póvoa de varzim,Sep-19 to Feb-20,Female,35-44,49.35883376,porto,95.5,157.8,0.6523560209424085
póvoa de varzim,Sep-19 to Feb-20,Female,45-54,108.7592241,porto,95.5,157.8,0.6523560209424085
póvoa de varzim,Sep-19 to Feb-20,Male,25-34,43.34395454,porto,95.5,157.8,0.6523560209424085
póvoa de varzim,Sep-19 to Feb-20,Male,35-44,385.2280019,porto,95.5,157.8,0.6523560209424085
póvoa de varzim,Sep-20 to Jan-21,Female,25-34,3.2393517760000003,porto,95.5,157.8,0.6523560209424085
póvoa de varzim,Sep-20 to Jan-21,Female,35-44,50.85073622,porto,95.5,157.8,0.6523560209424085
póvoa de varzim,Sep-20 to Jan-21,Female,45-54,29.33836756,porto,95.5,157.8,0.6523560209424085
póvoa de varzim,Sep-20 to Jan-21,Male,25-34,11.04517758,porto,95.5,157.8,0.6523560209424085
póvoa de varzim,Sep-20 to Jan-21,Male,35-44,291.6620595,porto,95.5,157.8,0.6523560209424085
santa maria da feira,Sep-19 to Feb-20,Female,25-34,123.2002793,porto,84.8,157.8,0.8608490566037738
santa maria da feira,Sep-19 to Feb-20,Female,35-44,689.2019474,porto,84.8,157.8,0.8608490566037738
santa maria da feira,Sep-19 to Feb-20,Female,45-54,54.15012345,porto,84.8,157.8,0.8608490566037738
santa maria da feira,Sep-19 to Feb-20,Male,15-24,232.99132680000002,porto,84.8,157.8,0.8608490566037738
santa maria da feira,Sep-19 to Feb-20,Male,25-34,588.8698774000001,porto,84.8,157.8,0.8608490566037738
santa maria da feira,Sep-19 to Feb-20,Male,35-44,104.8723574,porto,84.8,157.8,0.8608490566037738
santa maria da feira,Sep-19 to Feb-20,Male,45-54,214.90001759999998,porto,84.8,157.8,0.8608490566037738
santa maria da feira,Sep-20 to Jan-21,Female,15-24,84.36215414,porto,84.8,157.8,0.8608490566037738
santa maria da feira,Sep-20 to Jan-21,Female,25-34,4.419128303,porto,84.8,157.8,0.8608490566037738
santa maria da feira,Sep-20 to Jan-21,Female,35-44,378.60020860000003,porto,84.8,157.8,0.8608490566037738
santa maria da feira,Sep-20 to Jan-21,Female,45-54,44.11229137,porto,84.8,157.8,0.8608490566037738
santa maria da feira,Sep-20 to Jan-21,Male,15-24,762.5393601,porto,84.8,157.8,0.8608490566037738
santa maria da feira,Sep-20 to Jan-21,Male,25-34,285.83408210000005,porto,84.8,157.8,0.8608490566037738
santa maria da feira,Sep-20 to Jan-21,Male,35-44,78.53171136,porto,84.8,157.8,0.8608490566037738
santa maria da feira,Sep-20 to Jan-21,Male,45-54,152.6058563,porto,84.8,157.8,0.8608490566037738
santa maria da feira,Sep-20 to Jan-21,Male,55-64,53.145970999999996,porto,84.8,157.8,0.8608490566037738
santo tirso,Sep-19 to Feb-20,Female,35-44,4.6766393289999995,porto,85.8,157.8,0.8391608391608394
santo tirso,Sep-19 to Feb-20,Male,35-44,1.295498061,porto,85.8,157.8,0.8391608391608394
santo tirso,Sep-19 to Feb-20,Male,55-64,4.659390694,porto,85.8,157.8,0.8391608391608394
santo tirso,Sep-20 to Jan-21,Female,25-34,4.6210451180000005,porto,85.8,157.8,0.8391608391608394
santo tirso,Sep-20 to Jan-21,Female,35-44,3.239294583,porto,85.8,157.8,0.8391608391608394
santo tirso,Sep-20 to Jan-21,Male,25-34,1.451672022,porto,85.8,157.8,0.8391608391608394
sesimbra,Sep-19 to Feb-20,Female,35-44,0.195303178,porto,90.0,157.8,0.7533333333333334
sesimbra,Sep-19 to Feb-20,Female,45-54,0.136909947,porto,90.0,157.8,0.7533333333333334
sesimbra,Sep-19 to Feb-20,Female,65+,0.071311847,porto,90.0,157.8,0.7533333333333334
sesimbra,Sep-19 to Feb-20,Male,25-34,0.11641357,porto,90.0,157.8,0.7533333333333334
sesimbra,Sep-19 to Feb-20,Male,35-44,0.200805946,porto,90.0,157.8,0.7533333333333334
sesimbra,Sep-20 to Jan-21,Female,15-24,0.34331869,porto,90.0,157.8,0.7533333333333334
sesimbra,Sep-20 to Jan-21,Female,35-44,0.1168076,porto,90.0,157.8,0.7533333333333334
sesimbra,Sep-20 to Jan-21,Female,45-54,0.34055407200000004,porto,90.0,157.8,0.7533333333333334
sesimbra,Sep-20 to Jan-21,Female,55-64,0.144538536,porto,90.0,157.8,0.7533333333333334
sesimbra,Sep-20 to Jan-21,Male,25-34,0.10364361,porto,90.0,157.8,0.7533333333333334
sesimbra,Sep-20 to Jan-21,Male,35-44,0.11849472,porto,90.0,157.8,0.7533333333333334
sesimbra,Sep-20 to Jan-21,Male,45-54,0.053940722999999996,porto,90.0,157.8,0.7533333333333334
são joão da madeira,Sep-20 to Jan-21,Female,25-34,0.239713688,porto,135.4,157.8,0.16543574593796162
são joão da madeira,Sep-20 to Jan-21,Female,35-44,0.04100334,porto,135.4,157.8,0.16543574593796162
são joão da madeira,Sep-20 to Jan-21,Male,35-44,0.17097938399999998,porto,135.4,157.8,0.16543574593796162
trofa,Sep-19 to Feb-20,Female,25-34,58.481488,porto,92.7,157.8,0.7022653721682849
trofa,Sep-19 to Feb-20,Female,35-44,13.72610833,porto,92.7,157.8,0.7022653721682849
trofa,Sep-19 to Feb-20,Male,35-44,8.640974684,porto,92.7,157.8,0.7022653721682849
trofa,Sep-19 to Feb-20,Male,45-54,327.6877173,porto,92.7,157.8,0.7022653721682849
trofa,Sep-20 to Jan-21,Female,25-34,19.8215589,porto,92.7,157.8,0.7022653721682849
trofa,Sep-20 to Jan-21,Female,35-44,2.373641319,porto,92.7,157.8,0.7022653721682849
trofa,Sep-20 to Jan-21,Female,55-64,17.30718429,porto,92.7,157.8,0.7022653721682849
trofa,Sep-20 to Jan-21,Male,25-34,21.15600642,porto,92.7,157.8,0.7022653721682849
trofa,Sep-20 to Jan-21,Male,35-44,7.555314066,porto,92.7,157.8,0.7022653721682849
trofa,Sep-20 to Jan-21,Male,45-54,196.7028416,porto,92.7,157.8,0.7022653721682849
vale de cambra,Sep-20 to Jan-21,Female,35-44,3.265765968,porto,86.9,157.8,0.8158803222094362
vale de cambra,Sep-20 to Jan-21,Male,65+,688.3408282,porto,86.9,157.8,0.8158803222094362
valongo,Sep-19 to Feb-20,Female,35-44,223.67756740000002,porto,91.7,157.8,0.7208287895310797
valongo,Sep-19 to Feb-20,Male,15-24,439.1032296,porto,91.7,157.8,0.7208287895310797
valongo,Sep-19 to Feb-20,Male,25-34,6.688258068,porto,91.7,157.8,0.7208287895310797
valongo,Sep-19 to Feb-20,Male,35-44,41.76262296,porto,91.7,157.8,0.7208287895310797
valongo,Sep-19 to Feb-20,Male,45-54,34.67171734,porto,91.7,157.8,0.7208287895310797
valongo,Sep-19 to Feb-20,Male,65+,356.7023943,porto,91.7,157.8,0.7208287895310797
valongo,Sep-20 to Jan-21,Female,15-24,173.4923351,porto,91.7,157.8,0.7208287895310797
valongo,Sep-20 to Jan-21,Female,25-34,90.89316992,porto,91.7,157.8,0.7208287895310797
valongo,Sep-20 to Jan-21,Female,35-44,116.83120819999999,porto,91.7,157.8,0.7208287895310797
valongo,Sep-20 to Jan-21,Female,45-54,123.17171940000001,porto,91.7,157.8,0.7208287895310797
valongo,Sep-20 to Jan-21,Female,55-64,132.8056338,porto,91.7,157.8,0.7208287895310797
valongo,Sep-20 to Jan-21,Male,15-24,477.02699989999996,porto,91.7,157.8,0.7208287895310797
valongo,Sep-20 to Jan-21,Male,25-34,88.77065582,porto,91.7,157.8,0.7208287895310797
valongo,Sep-20 to Jan-21,Male,35-44,25.21194427,porto,91.7,157.8,0.7208287895310797
valongo,Sep-20 to Jan-21,Male,45-54,32.87482379,porto,91.7,157.8,0.7208287895310797
valongo,Sep-20 to Jan-21,Male,55-64,6.347657157,porto,91.7,157.8,0.7208287895310797
valongo,Sep-20 to Jan-21,Male,65+,290.1741507,porto,91.7,157.8,0.7208287895310797
vila do conde,Sep-19 to Feb-20,Female,25-34,75.73117943,porto,96.2,157.8,0.6403326403326404
vila do conde,Sep-19 to Feb-20,Female,35-44,32.62232352,porto,96.2,157.8,0.6403326403326404
vila do conde,Sep-19 to Feb-20,Male,45-54,17.37473971,porto,96.2,157.8,0.6403326403326404
vila do conde,Sep-20 to Jan-21,Female,25-34,63.98070567,porto,96.2,157.8,0.6403326403326404
vila do conde,Sep-20 to Jan-21,Female,35-44,2.203613255,porto,96.2,157.8,0.6403326403326404
vila do conde,Sep-20 to Jan-21,Female,45-54,17.35196098,porto,96.2,157.8,0.6403326403326404
vila do conde,Sep-20 to Jan-21,Male,25-34,2.9705096010000003,porto,96.2,157.8,0.6403326403326404
vila do conde,Sep-20 to Jan-21,Male,35-44,4.059012019,porto,96.2,157.8,0.6403326403326404
vila do conde,Sep-20 to Jan-21,Male,55-64,16.75022484,porto,96.2,157.8,0.6403326403326404
vila nova de gaia,Sep-19 to Feb-20,Female,15-24,376.0785326,porto,100.1,157.8,0.5764235764235767
vila nova de gaia,Sep-19 to Feb-20,Female,25-34,651.3806744,porto,100.1,157.8,0.5764235764235767
vila nova de gaia,Sep-19 to Feb-20,Female,35-44,140.9277286,porto,100.1,157.8,0.5764235764235767
vila nova de gaia,Sep-19 to Feb-20,Female,45-54,2023.775298,porto,100.1,157.8,0.5764235764235767
vila nova de gaia,Sep-19 to Feb-20,Female,55-64,958.5534525,porto,100.1,157.8,0.5764235764235767
vila nova de gaia,Sep-19 to Feb-20,Male,15-24,2395.422673,porto,100.1,157.8,0.5764235764235767
vila nova de gaia,Sep-19 to Feb-20,Male,25-34,129.2329185,porto,100.1,157.8,0.5764235764235767
vila nova de gaia,Sep-19 to Feb-20,Male,35-44,403.8555123,porto,100.1,157.8,0.5764235764235767
vila nova de gaia,Sep-19 to Feb-20,Male,45-54,817.4292252,porto,100.1,157.8,0.5764235764235767
vila nova de gaia,Sep-19 to Feb-20,Male,55-64,10.02973386,porto,100.1,157.8,0.5764235764235767
vila nova de gaia,Sep-20 to Jan-21,Female,15-24,87.82689294,porto,100.1,157.8,0.5764235764235767
vila nova de gaia,Sep-20 to Jan-21,Female,25-34,201.1094254,porto,100.1,157.8,0.5764235764235767
vila nova de gaia,Sep-20 to Jan-21,Female,35-44,200.9266715,porto,100.1,157.8,0.5764235764235767
vila nova de gaia,Sep-20 to Jan-21,Female,45-54,572.1622496,porto,100.1,157.8,0.5764235764235767
vila nova de gaia,Sep-20 to Jan-21,Female,55-64,491.60196160000004,porto,100.1,157.8,0.5764235764235767
vila nova de gaia,Sep-20 to Jan-21,Female,65+,755.6213888999999,porto,100.1,157.8,0.5764235764235767
vila nova de gaia,Sep-20 to Jan-21,Male,15-24,2035.001819,porto,100.1,157.8,0.5764235764235767
vila nova de gaia,Sep-20 to Jan-21,Male,25-34,166.1308315,porto,100.1,157.8,0.5764235764235767
vila nova de gaia,Sep-20 to Jan-21,Male,35-44,97.82565421,porto,100.1,157.8,0.5764235764235767
vila nova de gaia,Sep-20 to Jan-21,Male,45-54,659.7184672000001,porto,100.1,157.8,0.5764235764235767
vila nova de gaia,Sep-20 to Jan-21,Male,55-64,171.2343804,porto,100.1,157.8,0.5764235764235767
espinho,Sep-19 to Feb-20,Female,25-34,8.148987173,matosinhos,103.0,123.0,0.1941747572815534
espinho,Sep-19 to Feb-20,Female,35-44,3.238129227,matosinhos,103.0,123.0,0.1941747572815534
espinho,Sep-19 to Feb-20,Male,25-34,9.358130792999999,matosinhos,103.0,123.0,0.1941747572815534
espinho,Sep-20 to Jan-21,Female,25-34,3.009407789,matosinhos,103.0,123.0,0.1941747572815534
espinho,Sep-20 to Jan-21,Female,35-44,2.179582147,matosinhos,103.0,123.0,0.1941747572815534
espinho,Sep-20 to Jan-21,Female,55-64,1.309198981,matosinhos,103.0,123.0,0.1941747572815534
espinho,Sep-20 to Jan-21,Male,25-34,5.7077146789999995,matosinhos,103.0,123.0,0.1941747572815534
gondomar,Sep-19 to Feb-20,Female,15-24,31.77730812,matosinhos,84.1,123.0,0.4625445897740786
gondomar,Sep-19 to Feb-20,Female,25-34,19.07804114,matosinhos,84.1,123.0,0.4625445897740786
gondomar,Sep-19 to Feb-20,Female,35-44,47.0493569,matosinhos,84.1,123.0,0.4625445897740786
gondomar,Sep-19 to Feb-20,Female,45-54,46.24369636,matosinhos,84.1,123.0,0.4625445897740786
gondomar,Sep-19 to Feb-20,Female,65+,3713.099567,matosinhos,84.1,123.0,0.4625445897740786
gondomar,Sep-19 to Feb-20,Male,15-24,2.735296941,matosinhos,84.1,123.0,0.4625445897740786
gondomar,Sep-19 to Feb-20,Male,25-34,48.98498237,matosinhos,84.1,123.0,0.4625445897740786
gondomar,Sep-19 to Feb-20,Male,35-44,18.99531365,matosinhos,84.1,123.0,0.4625445897740786
gondomar,Sep-19 to Feb-20,Male,45-54,86.03936188,matosinhos,84.1,123.0,0.4625445897740786
gondomar,Sep-19 to Feb-20,Male,55-64,197.7426907,matosinhos,84.1,123.0,0.4625445897740786
gondomar,Sep-19 to Feb-20,Male,65+,441.19641219999994,matosinhos,84.1,123.0,0.4625445897740786
gondomar,Sep-20 to Jan-21,Female,15-24,35.22437991,matosinhos,84.1,123.0,0.4625445897740786
gondomar,Sep-20 to Jan-21,Female,25-34,12.23181761,matosinhos,84.1,123.0,0.4625445897740786
gondomar,Sep-20 to Jan-21,Female,35-44,23.77312105,matosinhos,84.1,123.0,0.4625445897740786
gondomar,Sep-20 to Jan-21,Female,45-54,36.72253503,matosinhos,84.1,123.0,0.4625445897740786
gondomar,Sep-20 to Jan-21,Female,55-64,1.22623518,matosinhos,84.1,123.0,0.4625445897740786
gondomar,Sep-20 to Jan-21,Female,65+,1910.1411059999998,matosinhos,84.1,123.0,0.4625445897740786
gondomar,Sep-20 to Jan-21,Male,15-24,7.031457946000001,matosinhos,84.1,123.0,0.4625445897740786
gondomar,Sep-20 to Jan-21,Male,25-34,33.71000634,matosinhos,84.1,123.0,0.4625445897740786
gondomar,Sep-20 to Jan-21,Male,35-44,9.10001215,matosinhos,84.1,123.0,0.4625445897740786
gondomar,Sep-20 to Jan-21,Male,45-54,32.9346613,matosinhos,84.1,123.0,0.4625445897740786
gondomar,Sep-20 to Jan-21,Male,55-64,125.3457817,matosinhos,84.1,123.0,0.4625445897740786
gondomar,Sep-20 to Jan-21,Male,65+,194.57649909999998,matosinhos,84.1,123.0,0.4625445897740786
maia,Sep-19 to Feb-20,Female,15-24,96.06758047,matosinhos,110.7,123.0,0.11111111111111108
maia,Sep-19 to Feb-20,Female,25-34,428.36127289999996,matosinhos,110.7,123.0,0.11111111111111108
maia,Sep-19 to Feb-20,Female,35-44,49.03426859,matosinhos,110.7,123.0,0.11111111111111108
maia,Sep-19 to Feb-20,Female,45-54,164.1358749,matosinhos,110.7,123.0,0.11111111111111108
maia,Sep-19 to Feb-20,Female,55-64,10.01161276,matosinhos,110.7,123.0,0.11111111111111108
maia,Sep-19 to Feb-20,Female,65+,286.43055960000004,matosinhos,110.7,123.0,0.11111111111111108
maia,Sep-19 to Feb-20,Male,15-24,113.89576909999998,matosinhos,110.7,123.0,0.11111111111111108
maia,Sep-19 to Feb-20,Male,35-44,203.7353392,matosinhos,110.7,123.0,0.11111111111111108
maia,Sep-19 to Feb-20,Male,45-54,123.1165904,matosinhos,110.7,123.0,0.11111111111111108
maia,Sep-19 to Feb-20,Male,55-64,477.21482910000003,matosinhos,110.7,123.0,0.11111111111111108
maia,Sep-19 to Feb-20,Male,65+,7802.477156,matosinhos,110.7,123.0,0.11111111111111108
maia,Sep-20 to Jan-21,Female,15-24,92.39142423,matosinhos,110.7,123.0,0.11111111111111108
maia,Sep-20 to Jan-21,Female,25-34,129.1050236,matosinhos,110.7,123.0,0.11111111111111108
maia,Sep-20 to Jan-21,Female,35-44,27.95993,matosinhos,110.7,123.0,0.11111111111111108
maia,Sep-20 to Jan-21,Female,45-54,242.87000350000002,matosinhos,110.7,123.0,0.11111111111111108
maia,Sep-20 to Jan-21,Female,55-64,83.53872424,matosinhos,110.7,123.0,0.11111111111111108
maia,Sep-20 to Jan-21,Female,65+,621.9619569,matosinhos,110.7,123.0,0.11111111111111108
maia,Sep-20 to Jan-21,Male,15-24,43.92257982,matosinhos,110.7,123.0,0.11111111111111108
maia,Sep-20 to Jan-21,Male,25-34,302.6877607,matosinhos,110.7,123.0,0.11111111111111108
maia,Sep-20 to Jan-21,Male,35-44,177.777297,matosinhos,110.7,123.0,0.11111111111111108
maia,Sep-20 to Jan-21,Male,45-54,18.61272253,matosinhos,110.7,123.0,0.11111111111111108
maia,Sep-20 to Jan-21,Male,55-64,432.88682989999995,matosinhos,110.7,123.0,0.11111111111111108
maia,Sep-20 to Jan-21,Male,65+,1731.7515690000002,matosinhos,110.7,123.0,0.11111111111111108
matosinhos,Sep-19 to Feb-20,Female,25-34,1735.9524370000001,matosinhos,123.0,123.0,0.0
matosinhos,Sep-19 to Feb-20,Female,35-44,212.02535699999999,matosinhos,123.0,123.0,0.0
matosinhos,Sep-19 to Feb-20,Female,45-54,2279.935215,matosinhos,123.0,123.0,0.0
matosinhos,Sep-19 to Feb-20,Female,55-64,4332.372903,matosinhos,123.0,123.0,0.0
matosinhos,Sep-19 to Feb-20,Male,15-24,569.9595193,matosinhos,123.0,123.0,0.0
matosinhos,Sep-19 to Feb-20,Male,35-44,406.0476246,matosinhos,123.0,123.0,0.0
matosinhos,Sep-19 to Feb-20,Male,45-54,1688.057589,matosinhos,123.0,123.0,0.0
matosinhos,Sep-19 to Feb-20,Male,55-64,569.7435515,matosinhos,123.0,123.0,0.0
matosinhos,Sep-20 to Jan-21,Female,15-24,257.27821040000003,matosinhos,123.0,123.0,0.0
matosinhos,Sep-20 to Jan-21,Female,25-34,358.46991119999996,matosinhos,123.0,123.0,0.0
matosinhos,Sep-20 to Jan-21,Female,35-44,425.2114011,matosinhos,123.0,123.0,0.0
matosinhos,Sep-20 to Jan-21,Female,45-54,721.4654663,matosinhos,123.0,123.0,0.0
matosinhos,Sep-20 to Jan-21,Female,55-64,2008.918539,matosinhos,123.0,123.0,0.0
matosinhos,Sep-20 to Jan-21,Female,65+,1139.458196,matosinhos,123.0,123.0,0.0
